Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-09-13,607.5,613.456,601.006,608.165,3520.94323949,2142971.22292,608.635549386
2016-09-12,605.0,610.823,603.0,606.288,4497.45737752,2729211.68758,606.834364062
2016-09-11,620.011,628.999,592.5,605.0,5199.95322994,3195429.29611,614.511160929
2016-09-10,622.352,627.42,617.0,620.0,2934.1772601,1827546.36937,622.847976577
2016-09-09,621.0,625.0,616.94,622.352,4240.84217028,2630680.77367,620.320367521
2016-09-08,609.1,626.836,606.41,622.5,6358.69476545,3949199.95413,621.070848625
2016-09-07,608.05,611.97,603.4,609.15,4066.52359885,2470762.73897,607.58598319
2016-09-06,603.947,610.0,602.0,608.253,4853.26186869,2938720.13374,605.514438176
2016-09-05,608.081,608.998,597.251,604.138,5956.5076719,3596152.24026,603.735013593
2016-09-04,601.2,613.81,594.331,608.081,6013.36075555,3631406.18688,603.889627531
2016-09-03,575.15,606.0,572.972,600.0,6180.13495143,3629448.90086,587.276641916
2016-09-02,573.835,578.0,570.15,575.0,6064.21237664,3479199.01831,573.726446606
2016-09-01,578.747,580.231,571.1,573.306,6423.16305909,3694001.12115,575.106234602
2016-08-31,578.261,580.1,574.805,578.752,5647.00226585,3256139.35721,576.613786202
2016-08-30,573.951,582.267,573.573,578.233,7502.13291319,4339835.44463,578.480212874
2016-08-29,572.99,579.0,571.1,573.951,6857.34951144,3945188.68747,575.322678374
2016-08-28,569.018,574.999,568.63,572.861,3340.19150812,1909349.87239,571.628862521
2016-08-27,576.721,578.065,567.0,569.023,4530.22833012,2591848.03772,572.123047417
2016-08-26,575.701,581.0,573.587,576.721,6623.13466892,3827974.27335,577.970170426
2016-08-25,579.095,579.492,570.507,575.7,7552.74810131,4331217.22165,573.462422359
2016-08-24,583.439,583.879,576.246,579.042,6242.4646518,3622757.82491,580.340943359
2016-08-23,585.052,591.871,578.5,583.641,8251.36925889,4817072.31382,583.790661002
2016-08-22,579.048,598.0,576.017,585.021,8460.42251046,4945535.63826,584.549486996
2016-08-21,578.349,581.717,576.128,579.061,3152.0146614,1825986.24998,579.30766387
2016-08-20,572.748,582.118,570.761,578.337,5468.97436037,3155035.55231,576.897118987
2016-08-19,571.995,575.0,566.1,572.536,5090.3233474,2911602.59171,571.987748715
2016-08-18,568.568,577.379,567.322,571.811,6046.08561262,3457291.36443,571.823091161
2016-08-17,575.9,578.4,565.995,568.5,7796.63627337,4462404.34745,572.349945668
2016-08-16,565.003,581.887,561.368,575.9,9473.26789912,5402570.6617,570.296408719
2016-08-15,565.673,571.053,558.11,565.002,6991.77110831,3954351.65121,565.57224056
2016-08-14,582.997,583.373,556.666,565.73,6421.79134498,3655066.26526,569.166151454
2016-08-13,584.25,587.99,580.0,582.997,4245.06602944,2478666.61965,583.893537217
2016-08-12,583.047,586.616,579.085,584.25,4432.50668617,2587042.29614,583.65220389
2016-08-11,586.498,593.555,583.0,583.05,5899.1020507,3471717.50643,588.516265118
2016-08-10,582.808,595.703,578.002,586.2,10744.4706914,6306678.924,586.969717276
2016-08-09,584.917,585.497,578.228,583.05,6252.94343576,3646413.36343,583.151503111
2016-08-08,589.995,590.876,583.111,585.286,7558.88666577,4430148.55048,586.08479613
2016-08-07,584.0,592.541,580.101,589.799,10266.9971208,6032120.74547,587.525317722
2016-08-06,573.758,586.5,565.678,583.999,4104.72142738,2370182.91191,577.428445229
2016-08-05,576.499,576.78,567.48,574.73,2795.26054448,1599616.27157,572.260168995
2016-08-04,565.007,578.789,563.5,576.5,5863.16053518,3349595.28704,571.295168697
2016-08-03,545.5,580.402,525.0,565.005,12023.36389,6593636.9586,548.402012859
2016-08-02,607.99,614.0,460.3,545.9,20485.4637686,11357360.8169,554.410724852
2016-08-01,620.886,624.999,601.0,608.0,6550.86480862,4033547.96012,615.727553225
2016-07-31,646.37,649.0,620.0,620.31,4832.15896048,3060440.29645,633.3484311
2016-07-30,648.0,650.0,645.512,646.371,1582.21236493,1025296.75547,648.014626984
2016-07-29,648.942,650.0,645.365,648.0,4012.914102,2598609.22447,647.561636861
2016-07-28,646.697,650.477,642.221,646.346,4021.67563766,2602670.29538,647.160668804
2016-07-27,646.519,653.0,643.0,648.202,3636.1454182,2357498.24808,648.350925759
2016-07-26,647.999,653.001,641.0,648.054,5210.41003098,3364842.39327,645.792245383
2016-07-25,653.413,656.711,645.0,648.0,3284.02678916,2132442.83853,649.337832922
2016-07-24,649.395,658.06,644.0,653.412,2759.57950873,1796765.58557,651.101220273
2016-07-23,645.8,652.0,642.0,650.0,2229.99468307,1440963.65185,646.173581843
2016-07-22,660.695,660.87,640.0,645.0,4531.76048172,2954633.71916,651.983645445
2016-07-21,655.608,661.149,650.5,659.83,3638.91974851,2384277.96518,655.215868982
2016-07-20,661.219,663.0,652.392,655.916,4418.39413474,2910118.35372,658.637112258
2016-07-19,657.219,663.7,655.0,661.217,3650.0689982,2406417.73714,659.280067946
2016-07-18,665.812,668.806,654.097,656.351,5245.50162506,3466966.40565,660.940869617
2016-07-17,649.284,669.01,647.0,665.799,4235.84378049,2787378.72276,658.04568516
2016-07-16,651.788,654.898,646.423,649.283,2840.62929104,1847186.52677,650.273702591
2016-07-15,645.897,655.0,644.24,651.788,3778.61820471,2460415.58386,651.141621239
2016-07-14,645.005,652.0,642.987,644.6,4600.87080568,2975172.93127,646.654308919
2016-07-13,650.2,659.0,645.0,645.005,4558.68088411,2968941.70137,651.272106305
2016-07-12,638.799,660.0,635.0,650.199,6289.66286664,4067960.80677,646.769293207
2016-07-11,635.718,644.99,630.0,636.602,5644.08822604,3596477.13555,637.21136019
2016-07-10,637.995,639.0,626.421,635.889,2697.41834125,1706625.22301,632.688373513
2016-07-09,645.999,648.54,620.0,637.999,5968.25634309,3791377.26865,635.257108726
2016-07-08,623.318,646.0,620.11,645.999,5658.26951713,3583685.75154,633.353667706
2016-07-07,656.0,659.999,589.576,625.0,14096.7924061,8754218.21861,621.007812727
2016-07-06,653.35,662.5,650.501,656.0,3498.96748653,2298410.61257,656.882529322
2016-07-05,661.153,664.883,645.0,650.5,5404.97728222,3542340.65278,655.384929078
2016-07-04,649.501,667.0,641.053,661.23,5041.7059339,3312271.56581,656.974367255
2016-07-03,684.0,685.762,642.6,650.105,6815.14738249,4504942.44848,661.01907936
2016-07-02,661.601,687.804,658.903,683.999,5949.91901575,4012320.44311,674.348748696
2016-07-01,662.375,674.0,645.503,662.747,7827.40783034,5177536.76363,661.462501488
2016-06-30,623.112,663.0,618.002,662.31,8982.80172856,5812457.96579,647.065151991
2016-06-29,623.0,629.999,604.636,623.112,6346.87610314,3929987.25193,619.200247187
2016-06-28,635.012,639.999,622.682,625.989,4424.54220725,2792235.07714,631.078865643
2016-06-27,609.5,635.011,600.0,635.011,5585.27166474,3465723.06037,620.511099264
2016-06-26,638.365,641.399,600.0,607.301,5873.94935774,3622329.59386,616.677021413
2016-06-25,635.201,660.0,627.33,637.904,5871.52491404,3777242.78258,643.315465383
2016-06-24,596.9,669.0,596.9,636.0,13420.9737287,8543085.60167,636.547375353
2016-06-23,545.9,607.0,522.426,596.9,18071.9160836,10221544.1235,565.603784137
2016-06-22,638.294,666.391,538.0,545.9,14025.0053316,8563684.31214,610.60114486
2016-06-21,702.999,705.189,607.99,636.571,16622.0166905,10832778.7061,651.712659645
2016-06-20,729.82,733.676,698.95,703.0,5793.99889535,4165410.79918,718.918121045
2016-06-19,727.553,735.0,718.0,729.855,3200.48021917,2323977.5533,726.13401557
2016-06-18,720.991,745.0,712.773,724.0,6153.75777124,4481362.78878,728.23191217
2016-06-17,729.038,735.134,680.0,720.994,10737.7247866,7693566.66817,716.498776142
2016-06-16,668.144,740.0,662.001,729.766,16314.9892558,11484907.2248,703.948194189
2016-06-15,672.611,678.9,650.0,669.429,5091.46990932,3392416.61497,666.294149899
2016-06-14,680.812,686.0,638.001,672.61,8073.69356235,5364776.77583,664.476145199
2016-06-13,630.102,690.0,598.0,681.39,15074.7853058,10007095.061,663.830021987
2016-06-12,590.0,646.0,584.454,632.569,14890.8272976,9151908.89757,614.600432514
2016-06-11,565.481,590.0,565.0,589.991,3849.73473295,2200588.88631,571.620913898
2016-06-10,564.0,568.2,561.173,566.523,2924.25869132,1653094.12603,565.303654884
2016-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08,565.0,565.577,561.6,565.001,113.81097049,64209.9356651,564.180547698
2016-06-07,575.801,584.0,550.0,564.759,5742.86322584,3278238.85376,570.837006707
2016-06-06,562.079,578.91,560.23,577.699,5298.09451801,3031175.9632,572.125686489
2016-06-05,560.401,569.151,555.003,562.3,3703.60215935,2086278.81859,563.310725295
2016-06-04,551.0,578.0,548.108,560.5,5714.01133777,3207690.53697,561.372798785
2016-06-03,526.948,555.0,525.01,551.0,8229.94513053,4473343.26458,543.544725224
2016-06-02,524.762,529.0,521.004,526.948,4331.85119203,2274633.32792,525.094982974
2016-06-01,512.925,527.887,511.144,524.765,5819.18480767,3039165.84248,522.266596255
2016-05-31,524.728,538.001,508.113,513.689,10200.0094427,5367818.3772,526.256216462
2016-05-30,510.0,535.427,507.601,525.889,8020.17068819,4230122.89925,527.435520228
2016-05-29,505.0,545.0,492.001,509.745,11951.2500014,6158023.57716,515.261882767
2016-05-28,468.001,510.501,466.585,508.04,14227.3289007,6933273.7157,487.320829094
2016-05-27,450.887,474.0,450.0,468.0,12707.092599,5922271.31272,466.06029401
2016-05-26,450.719,453.0,447.002,450.899,5457.5040724,2457114.30092,450.226746205
2016-05-25,445.704,450.777,445.701,450.776,5163.35510987,2318116.17015,448.955402219
2016-05-24,444.7,448.992,443.101,445.705,4842.25431589,2161003.5658,446.28047699
2016-05-23,439.269,445.85,437.905,444.79,6905.64173401,3058341.24168,442.875747031
2016-05-22,441.999,443.835,437.301,439.27,4138.75303393,1826573.67303,441.334299981
2016-05-21,440.789,444.5,439.499,441.331,4108.12584842,1817118.40882,442.322965719
2016-05-20,437.001,445.38,435.53,440.541,6665.55558682,2941258.95452,441.262384839
2016-05-19,453.654,455.0,434.5,438.467,7958.30362946,3570241.96248,448.618465531
2016-05-18,452.001,456.683,451.2,453.655,4664.65530273,2117471.60943,453.939567237
2016-05-17,452.695,454.999,451.012,452.999,5506.9577505,2495456.57289,453.1461264
2016-05-16,455.555,457.5,451.1,452.69,4918.16685105,2236551.09279,454.752992431
2016-05-15,455.93,460.0,452.4,456.465,3257.0682243,1482537.22834,455.175368229
2016-05-14,451.514,456.01,451.004,455.93,4048.95142386,1838652.61136,454.105870602
2016-05-13,450.956,455.0,449.944,451.227,4530.39460008,2049452.22866,452.378304668
2016-05-12,451.039,452.999,448.0,451.151,3868.13220166,1739878.70173,449.79814831
2016-05-11,447.502,453.4,447.34,451.038,5480.31261176,2470320.77918,450.762749169
2016-05-10,454.165,457.312,446.284,447.502,5955.69914554,2686940.79124,451.154553912
2016-05-09,452.355,458.001,450.0,454.165,4980.28143892,2258704.76525,453.52954305
2016-05-08,454.193,455.041,450.919,452.27,3308.69760509,1496703.41263,452.354246677
2016-05-07,452.269,455.0,450.919,454.191,3308.4113112,1498685.63504,452.992537525
2016-05-06,445.001,455.0,442.53,452.269,6223.77662092,2787933.60095,447.948853367
2016-05-05,442.001,445.5,441.01,443.343,4812.66821506,2133553.27165,443.32024904
2016-05-04,447.0,448.742,441.01,442.035,4476.62612194,1990276.33031,444.592931395
2016-05-03,443.455,448.09,439.8,447.0,4577.90790959,2035079.60293,444.543586967
2016-05-02,448.225,450.21,440.0,443.455,5583.59081072,2477656.92597,443.738986248
2016-05-01,447.395,450.989,445.511,449.0,2229.0164368,999680.692834,448.485114927
2016-04-30,448.186,453.467,445.5,447.237,4597.70002525,2066422.25035,449.446949345
2016-04-29,442.6,451.425,441.3,450.0,4881.86001542,2179744.16743,446.498703475
2016-04-28,443.891,446.87,435.774,442.6,10061.5010422,4435943.18842,440.882843407
2016-04-27,460.001,461.662,443.0,444.0,9394.30953588,4252565.62829,452.674633729
2016-04-26,452.55,462.336,452.453,460.0,8365.59724162,3829568.23784,457.775832045
2016-04-25,446.999,458.331,445.879,453.324,10121.4197913,4557344.65477,450.267328965
2016-04-24,444.068,449.89,443.3,445.876,6723.60951124,3000691.89193,446.291814971
2016-04-23,436.0,444.088,435.514,444.068,5333.7997094,2352446.92212,441.045230471
2016-04-22,443.587,444.44,435.1,435.513,6447.2556525,2836615.83842,439.972600949
2016-04-21,435.773,444.0,434.0,443.59,6729.07219035,2951759.06735,438.657660945
2016-04-20,428.331,437.99,427.55,435.774,9121.75093422,3940471.70517,431.986329553
2016-04-19,425.172,430.0,423.0,429.0,5721.71988314,2435512.79991,425.660963775
2016-04-18,423.5,426.997,419.801,425.192,6033.47758381,2558740.34026,424.090469338
2016-04-17,426.943,428.32,420.001,423.5,3382.78926614,1435759.34375,424.430619467
2016-04-16,424.787,429.0,422.6,426.92,3865.44141021,1651740.80557,427.30975076
2016-04-15,420.3,427.0,419.916,424.986,5746.45198435,2434486.99929,423.650455258
2016-04-14,418.371,421.2,418.11,420.001,4459.80586755,1875016.39244,420.425562933
2016-04-13,419.236,421.7,417.269,418.371,5360.65259901,2252445.1146,420.181138956
2016-04-12,417.57,421.7,416.86,419.234,7940.639176,3331050.12039,419.493953391
2016-04-11,416.8,418.397,414.01,417.65,4169.7101794,1739079.54981,417.074442824
2016-04-10,416.151,418.41,414.01,416.6,3300.75074464,1374665.92789,416.470686289
2016-04-09,414.49,417.197,412.0,416.9,2788.28062374,1157501.32514,415.130857091
2016-04-08,417.151,419.0,413.781,414.498,5165.07412993,2153888.71493,417.010223038
2016-04-07,417.574,418.925,415.01,417.395,5857.04939073,2441655.99634,416.874749291
2016-04-06,419.122,420.0,415.99,418.0,5059.61523627,2116009.5419,418.21550515
2016-04-05,416.933,421.0,415.5,419.122,7160.90208325,2998945.40145,418.794359507
2016-04-04,415.552,417.5,411.852,416.933,5695.55234815,2368804.67661,415.904293704
2016-04-03,415.295,417.5,414.038,415.552,3777.33226685,1571130.70254,415.936590044
2016-04-02,414.37,418.001,413.051,415.866,6614.93185714,2749945.58764,415.717901111
2016-04-01,412.997,415.0,409.992,414.296,5909.78849713,2442317.93605,413.266555519
2016-03-31,412.008,416.743,410.0,412.997,5774.38420246,2390887.92086,414.050717276
2016-03-30,415.013,415.401,409.002,412.44,4658.85142788,1920706.6103,412.270414722
2016-03-29,419.995,422.86,408.0,415.0,6800.90557974,2824983.98386,415.383503085
2016-03-28,420.299,423.45,417.332,419.995,5283.08795482,2224209.94579,421.00566275
2016-03-27,415.699,427.0,412.696,420.057,4986.49684971,2095921.667,420.31946077
2016-03-26,414.14,416.907,412.005,416.09,3426.96048343,1420649.80571,414.550973837
2016-03-25,414.179,416.9,412.51,414.215,3874.49657539,1605019.80784,414.252478125
2016-03-24,415.979,417.977,412.37,414.201,4720.01313582,1959183.42934,415.080079856
2016-03-23,415.407,420.0,412.352,415.968,4526.27370081,1881912.63337,415.775261896
2016-03-22,410.99,416.877,410.0,415.407,5737.1060914,2376044.39575,414.15381865
2016-03-21,411.785,413.434,409.5,410.99,5262.02160888,2163805.54807,411.21183243
2016-03-20,409.509,417.0,408.055,411.82,2967.39792876,1221490.74824,411.636988891
2016-03-19,409.509,412.558,405.1,409.509,5475.03220041,2237654.22304,408.70156396
2016-03-18,405.722,410.326,405.305,409.509,520.49365448,212720.775024,408.690429159
2016-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-13,411.562,415.0,411.361,414.707,708.07363216,293107.64869,413.950803105
2016-03-12,417.3,417.499,408.742,412.0,4467.76710121,1845262.90411,413.016807347
2016-03-11,416.059,422.0,415.198,417.29,6643.67520054,2777753.79473,418.104996238
2016-03-10,412.733,416.49,409.303,415.999,4955.3033651,2047713.90348,413.236839929
2016-03-09,411.07,417.569,408.967,413.0,6190.10107198,2553008.38992,412.434039483
2016-03-08,413.893,416.0,407.563,410.95,5201.83423618,2144883.75671,412.332200397
2016-03-07,407.986,418.287,404.405,414.114,6509.9279425,2680773.83074,411.79777325
2016-03-06,401.981,415.0,398.541,407.958,5284.00945409,2159088.27626,408.60795103
2016-03-05,410.188,413.005,393.996,401.942,8761.20922398,3542741.60455,404.366739109
2016-03-04,420.25,425.807,408.0,410.164,7874.74143287,3302093.8422,419.327271931
2016-03-03,424.382,427.396,418.54,419.819,6769.0275439,2861960.52115,422.802315782
2016-03-02,435.182,436.49,423.667,424.382,7000.79025286,3025739.43913,432.199698868
2016-03-01,433.854,440.0,430.0,435.182,6196.48301411,2688656.62162,433.900426339
2016-02-29,430.136,437.9,428.88,433.919,7658.03299645,3327273.49911,434.481478553
2016-02-28,429.152,434.87,422.701,429.75,3672.83262897,1574950.54319,428.810866785
2016-02-27,431.9,434.366,428.4,429.153,4362.95879948,1879737.53673,430.840084246
2016-02-26,422.099,432.0,419.216,431.9,5186.9505006,2203701.93538,424.855015509
2016-02-25,421.0,427.2,418.593,422.102,5482.22294894,2315593.6242,422.382242709
2016-02-24,420.889,425.099,413.4,421.0,5593.92201882,2355010.15344,420.994455325
2016-02-23,436.408,438.002,413.598,420.889,8530.96243331,3615810.47033,423.845550674
2016-02-22,433.96,438.851,427.414,436.295,6370.70861713,2764015.96788,433.863190736
2016-02-21,432.515,444.999,426.027,434.0,8980.92110754,3918331.6611,436.295076438
2016-02-20,418.825,439.98,417.883,432.581,10297.6595368,4430470.57902,430.240537976
2016-02-19,419.543,421.35,414.8,419.0,5323.10613853,2227989.4406,418.550632398
2016-02-18,415.645,425.0,413.466,419.413,8805.23899202,3697128.61369,419.878281219
2016-02-17,406.62,421.5,405.001,415.645,7633.28825442,3179230.46405,416.495533522
2016-02-16,400.566,414.676,398.976,406.23,8687.32319269,3517325.27144,404.880213781
2016-02-15,407.49,410.0,397.0,400.5,7800.87792016,3151512.77534,403.994628245
2016-02-14,393.526,407.5,393.474,407.49,5694.20787526,2277076.85296,399.893523883
2016-02-13,387.69,394.001,387.545,393.631,5015.95662905,1964419.87793,391.634143437
2016-02-12,384.01,391.317,382.33,387.56,6421.81024585,2485479.28695,387.0371736
2016-02-11,383.452,387.001,380.06,384.01,3871.73416278,1484494.5031,383.418499487
2016-02-10,378.962,389.449,376.996,383.497,7804.30806262,2990215.33548,383.149321052
2016-02-09,374.757,380.0,374.409,378.843,5390.27822834,2037567.09358,378.00777757
2016-02-08,377.102,381.999,374.1,374.756,3963.31382492,1500908.88398,378.700489108
2016-02-07,381.581,383.817,375.2,377.101,4520.37438945,1719102.55927,380.300924473
2016-02-06,388.1,388.491,377.991,382.5,4734.38535578,1810080.09843,382.326313218
2016-02-05,390.39,392.5,385.87,388.424,4959.83542159,1934453.08326,390.023643696
2016-02-04,369.09,392.0,368.0,390.617,8376.52899979,3204393.21493,382.544275202
2016-02-03,378.473,379.887,365.155,369.09,9293.84923702,3470855.96913,373.457313607
2016-02-02,377.765,381.6,375.003,378.474,5155.59633305,1951613.20525,378.542670755
2016-02-01,372.328,381.536,371.036,377.768,6713.45629079,2535382.39191,377.656795857
2016-01-31,380.766,383.0,369.963,372.274,3011.28665755,1143336.31639,379.683652344
2016-01-30,382.724,383.999,377.0,380.766,3305.37411573,1260926.66038,381.477743889
2016-01-29,381.975,385.897,366.5,382.723,8612.20106153,3254701.35575,377.91748387
