Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-11-04,621.02803,639.0,621.008,636.53481,35.37970562,22290.0549992,630.023755386
2016-11-03,661.0,673.99999,612.00001,621.02803,148.41818479,96288.6313787,648.76572581
2016-11-02,654.99899,661.0,645.5,661.0,79.25632287,51692.9332724,652.224723537
2016-11-01,630.0,661.94169,625.80583,653.96199,117.59341429,76634.2222473,651.688044862
2016-10-31,631.03368,647.0,618.724,630.0,239.83084569,151251.553905,630.659302685
2016-10-30,641.158,645.645,622.24401,626.75546,67.98639824,43021.3654525,632.793714129
2016-10-29,626.95856,652.35416,620.01321,641.15787,51.04882054,32778.9332493,642.109512083
2016-10-28,622.68099,628.29197,618.302,622.46708,84.40127751,52637.7723194,623.66084818
2016-10-27,612.4272,628.364,611.20664,622.68099,92.88454148,57758.4272598,621.830353464
2016-10-26,598.34157,617.43,598.34157,616.99999,150.24485875,91139.0721669,606.603599785
2016-10-25,597.1,602.21721,594.161,600.142,88.99963413,53188.6938229,597.628230081
2016-10-24,598.19003,599.98999,592.98125,597.1,52.99414988,31512.248946,594.636370568
2016-10-23,594.797,600.0,592.98126,599.99,29.66528896,17717.4832951,597.246273884
2016-10-22,575.00011,599.0,574.992,594.798,66.28392623,39232.1897743,591.880897915
2016-10-21,572.0,578.998,570.0,575.00011,51.0938781,29231.3265118,572.110154853
2016-10-20,570.002,576.11299,567.0837,572.0,116.86088037,66728.9622291,571.011976102
2016-10-19,579.0,580.0,568.01737,570.01,95.2381531,54964.859323,577.130672255
2016-10-18,577.651,582.0,571.333,579.0,56.15196871,32454.2589601,577.971880695
2016-10-17,579.34201,588.0,578.7,578.90146,68.17975843,39782.7215903,583.497543939
2016-10-16,580.0,585.0,577.67562,579.91201,34.8029874,20211.6852482,580.745699096
2016-10-15,580.0,585.94021,577.6778,578.26,15.96033459,9285.20239687,581.767402463
2016-10-14,576.0,582.689,573.4,580.0,36.889902,21328.8918017,578.176971078
2016-10-13,571.208,600.0,568.5115,576.0,85.35092207,49467.6834862,579.579953988
2016-10-12,578.482,581.72899,570.0,571.225,85.95066844,49363.2243085,574.320423616
2016-10-11,557.123,581.9999,554.91301,580.0,149.5713627,85564.0668645,572.061826007
2016-10-10,557.19894,560.0,553.61729,556.851,61.16870267,34076.2788207,557.086832534
2016-10-09,555.0,559.20999,552.2,557.20168,9.07184783,5048.3355208,556.483708214
2016-10-08,556.9999,560.0,554.9,555.0,39.06202782,21727.9499396,556.242242203
2016-10-07,551.142,559.0,549.738,554.9,24.45343722,13549.850524,554.108218086
2016-10-06,546.891,559.0,545.96,554.999,59.14041687,32679.8917537,552.581356089
2016-10-05,545.97,550.0,545.5,546.891,40.74678281,22320.7112276,547.790762567
2016-10-04,546.999,550.0,542.15802,545.963,94.96766067,52063.2261795,548.220581746
2016-10-03,542.12001,547.17,540.59601,546.98699,43.62795553,23719.3042376,543.672146666
2016-10-02,544.532,547.1,540.533,542.12,42.15874688,22944.2110677,544.233706307
2016-10-01,541.98,550.0,541.3,544.532,41.28343441,22499.9775008,545.012250613
2016-09-30,537.143,543.452,535.563,542.0,135.54918008,73185.0706869,539.915259124
2016-09-29,543.09,543.09,537.0,540.353,93.86134704,50679.0809911,539.935581465
2016-09-28,546.0,547.492,532.5,543.02,198.46640874,107549.770649,541.90415059
2016-09-27,544.53,555.0,537.102,546.0,80.15829108,43733.8855777,545.594036356
2016-09-26,533.98,555.542,531.415,544.38,129.36305306,70256.2992445,543.094010095
2016-09-25,534.227,538.0,532.872,533.98,17.86923893,9572.17999201,535.679221119
2016-09-24,538.0,538.0,533.461,537.992,11.53493985,6198.32771716,537.352409094
2016-09-23,527.48,538.0,527.48,535.03,61.33408629,32736.9643551,533.748301072
2016-09-22,536.5,539.243,526.808,530.58,35.0769178,18709.2563376,533.378002146
2016-09-21,547.0,547.0,534.33,536.5,81.37677575,43891.8102661,539.365314755
2016-09-20,543.664,547.223,540.796,547.0,59.19924055,32233.3314333,544.488934888
2016-09-19,542.116,555.0,532.42,547.496,79.05722545,43142.0055478,545.706041443
2016-09-18,540.21,547.21,538.0,545.937,22.13639662,12017.3322299,542.876622432
2016-09-17,544.0,547.43,540.201,540.21,20.34410202,11043.3568564,542.828424941
2016-09-16,540.51,545.0,537.067,544.0,101.027784,54740.9996494,541.84104097
2016-09-15,544.0,545.818,539.81,540.51,112.45806353,60934.008303,541.837609419
2016-09-14,545.826,551.181,542.21,544.0,110.77145188,60439.733698,545.625544057
2016-09-13,544.007,554.99,543.08,547.0,62.22272369,34122.6422753,548.395188312
2016-09-12,546.0,552.0,541.971,544.057,36.22082588,19864.8812579,548.438109161
2016-09-11,561.963,562.0,523.226,545.697,65.09688382,35659.8127142,547.79600223
2016-09-10,559.0,562.913,554.0,558.057,36.09861409,20212.2645483,559.918020617
2016-09-09,557.017,561.239,551.446,559.0,102.5755877,56982.4666931,555.516843439
2016-09-08,550.994,562.586,547.0,562.586,38.11987289,21277.2511094,558.166895539
2016-09-07,547.166,550.826,542.901,548.88,57.73046682,31560.3461381,546.684409058
2016-09-06,544.237,550.0,538.148,546.831,43.09744301,23444.4565863,543.987182275
2016-09-05,543.365,546.939,538.0,544.237,60.94561678,33059.3608823,542.440336631
2016-09-04,537.395,553.993,535.1,545.0,89.30962246,48660.1567931,544.847861325
2016-09-03,514.46,542.308,513.73,535.001,64.81631959,34413.1425885,530.933302079
2016-09-02,513.449,516.778,510.0,513.731,31.47075422,16149.6594549,513.164042462
2016-09-01,517.73,519.997,511.0,513.449,72.41657792,37300.9098254,515.087993617
2016-08-31,516.671,520.587,514.3,517.73,33.24648493,17133.1050227,515.335833512
2016-08-30,510.516,559.85,509.819,521.44,104.51078373,54259.3044573,519.174218399
2016-08-29,508.367,513.664,505.875,512.7,59.05448556,30138.8164996,510.356092578
2016-08-28,505.999,510.0,505.009,507.026,41.03471406,20833.9868274,507.716144845
2016-08-27,510.887,512.219,504.04,505.999,67.04742247,33937.2994312,506.168592035
2016-08-26,507.5,515.194,506.072,510.887,63.65719424,32401.5561434,509.000695526
2016-08-25,510.648,512.01,505.2,507.052,71.6464723,36453.5470831,508.797515256
2016-08-24,509.638,511.767,506.9,510.2,74.28781328,37836.7195997,509.326064789
2016-08-23,512.481,518.0,505.204,512.157,83.27268197,42574.8951964,511.270853648
2016-08-22,507.974,521.0,504.797,510.948,111.27889326,56983.0189959,512.0739192
2016-08-21,507.98,509.388,503.348,505.453,61.16793638,31057.110401,507.735134434
2016-08-20,502.08,508.0,499.369,506.968,44.43932345,22470.8880204,505.653243027
2016-08-19,499.13,504.674,495.39,501.002,110.23686029,55336.0486336,501.974099117
2016-08-18,505.633,510.0,499.0,499.2,150.92414657,76325.5986778,505.721585396
2016-08-17,508.765,517.987,502.107,505.722,50.07056502,25621.9104337,511.716023645
2016-08-16,508.032,518.121,500.65,508.75,61.42862975,31138.503157,506.905384081
2016-08-15,503.496,512.555,500.64,504.54,40.02379489,20327.3035121,507.880463808
2016-08-14,519.205,522.0,498.23,502.98,57.94373769,29586.4910134,510.607223366
2016-08-13,527.407,527.407,517.392,518.709,33.68791877,17625.0372633,523.185697035
2016-08-12,526.2,528.984,520.181,527.331,91.60604827,48173.1240157,525.872744491
2016-08-11,530.609,537.37,527.0,527.0,118.34446019,62847.8197228,531.058400384
2016-08-10,535.919,540.28,524.83,530.634,239.30130972,127721.126315,533.725145361
2016-08-09,536.052,540.335,531.97,535.926,78.63111974,42198.5168949,536.664326216
2016-08-08,537.948,542.797,535.0,540.265,57.20165482,30889.7051,540.014186603
2016-08-07,532.11,549.5,531.51,537.947,134.23407091,72338.34812,538.897074563
2016-08-06,525.0,536.794,520.236,532.11,46.47665146,24448.2524959,526.033002118
2016-08-05,524.974,529.39,520.0,526.97,45.50140586,23901.2770929,525.286562935
2016-08-04,515.74,529.39,514.139,524.974,88.77658342,46280.04101,521.309102323
2016-08-03,486.571,519.326,481.0,515.74,209.73667929,105658.174704,503.765841346
2016-08-02,544.999,550.0,427.289,490.301,227.62741875,114594.303332,503.429261561
2016-08-01,565.5,566.378,535.0,541.349,55.38041065,30560.367766,551.826311999
2016-07-31,580.001,584.973,558.316,562.037,68.06435822,39049.4497364,573.713625715
2016-07-30,585.838,589.0,580.0,580.001,57.5508858,33582.4307306,583.525870432
2016-07-29,586.906,591.0,585.0,589.699,96.15897751,56578.0512987,588.38033394
2016-07-28,594.0,596.233,585.001,591.0,80.08271532,47308.1877279,590.74155439
2016-07-27,593.1,605.0,591.0,594.0,85.22088346,50795.0548561,596.039993882
2016-07-26,595.306,600.969,592.0,593.101,94.05413815,55859.0942561,593.903632045
2016-07-25,600.952,608.212,595.3,601.197,22.48783238,13531.2892415,601.716030824
2016-07-24,599.0,607.807,596.993,600.687,32.83075249,19729.4787605,600.945067174
2016-07-23,595.796,606.202,593.0,599.0,71.26658116,42663.3267056,598.644217404
2016-07-22,610.0,610.0,593.42,593.76,71.65484467,43106.1602663,601.58054162
2016-07-21,606.486,613.0,600.0,610.0,114.03524141,68975.6674961,604.862730532
2016-07-20,607.111,617.308,606.486,611.04,77.25505646,47046.1997642,608.972433909
2016-07-19,604.2,620.0,604.2,607.111,68.96742079,42222.3996914,612.207897697
2016-07-18,611.0,613.0,602.287,604.2,54.79063758,33372.0589196,609.083237458
2016-07-17,592.958,612.265,590.0,611.0,78.1919886,46856.9305618,599.254877652
2016-07-16,598.222,600.0,590.944,592.979,22.42580425,13319.2154401,593.923646689
2016-07-15,584.2,598.222,584.2,598.222,127.99996251,75914.3867989,593.081320574
2016-07-14,580.13,590.0,579.016,583.701,129.32817573,75729.5928261,585.561440101
2016-07-13,586.0,593.782,573.333,580.13,99.41795142,58359.6591591,587.013294134
2016-07-12,578.221,594.477,570.168,586.0,96.33825094,56219.5962157,583.564634682
2016-07-11,568.478,586.0,566.904,578.221,81.81091007,47353.0892581,578.811422799
2016-07-10,575.0,578.937,564.5,570.0,99.65160191,57136.4007269,573.361588091
2016-07-09,577.659,587.189,555.0,575.0,78.0627653,44619.0356376,571.578978353
2016-07-08,566.9,587.615,558.56,587.183,125.88719043,72484.8401818,575.792024067
2016-07-07,597.704,600.028,532.0,566.92,255.95704062,144458.890143,564.387249489
2016-07-06,597.589,604.522,591.866,600.0,98.58952145,59121.9749598,599.67808029
2016-07-05,596.293,605.886,585.0,591.867,97.22825553,58025.7016604,596.798753038
2016-07-04,588.07,605.013,580.0,605.013,103.97191128,61881.2140243,595.172419767
2016-07-03,624.299,624.299,579.0,591.0,93.5533268,56127.09537,599.947615866
2016-07-02,603.004,624.299,601.0,624.299,91.55698015,56231.9705609,614.174587987
2016-07-01,609.11,620.991,580.0,603.002,220.12091342,134566.510065,611.329963947
2016-06-30,576.418,610.0,573.404,610.0,91.55133698,54738.0545615,597.894649791
2016-06-29,579.0,584.707,566.249,579.913,111.86461108,64426.5342713,575.933118162
2016-06-28,594.94,596.5,571.985,579.0,112.79488036,65703.336376,582.502824298
2016-06-27,567.648,620.0,566.7,594.94,170.23164901,99400.2340926,583.911597348
2016-06-26,595.028,602.17,565.0,567.648,126.34122177,72669.2487647,575.182412728
2016-06-25,592.222,625.0,585.0,595.032,161.54285198,97791.1231133,605.357166316
2016-06-24,531.144,607.4,531.144,596.9,370.85970612,217768.429817,587.198949424
2016-06-23,526.01,543.439,470.03,535.002,445.55931503,227589.732562,510.795588566
2016-06-22,576.0,597.701,515.0,526.01,369.41941549,208932.903808,565.570988009
2016-06-21,645.069,645.069,550.0,573.606,567.24838718,331850.121009,585.017301959
2016-06-20,675.7,682.414,639.666,645.071,194.78903023,128035.337058,657.302605323
2016-06-19,670.0,684.208,662.774,676.721,42.3740463,28583.3545286,674.548621725
2016-06-18,659.98,689.0,651.3,670.0,28.24852178,18937.9837388,670.40618572
2016-06-17,661.969,673.243,625.0,659.98,103.21105066,67858.4116916,657.472346786
2016-06-16,608.834,679.576,608.834,669.387,273.56003952,175608.055343,641.93606512
2016-06-15,601.93,609.92,582.161,608.813,132.69655138,79099.3948078,596.092317285
2016-06-14,611.613,615.598,578.867,605.859,166.62860011,100243.340568,601.597447867
2016-06-13,572.251,624.427,565.995,615.598,240.62382375,145020.883147,602.687135826
2016-06-12,525.0,587.225,525.0,575.0,226.15424569,126364.854469,558.755172089
2016-06-11,509.0,525.0,506.481,525.0,92.7725261,47723.1371947,514.410237609
2016-06-10,502.612,510.0,501.417,509.0,29.83476359,15112.5290806,506.540936215
2016-06-09,505.0,506.825,500.418,506.253,13.01139272,6573.76893486,505.231766985
2016-06-08,509.999,510.0,502.5,507.982,7.22281093,3646.56639489,504.868039636
2016-06-07,516.6,521.0,500.0,504.451,83.71729993,43064.9303077,514.408973339
2016-06-06,503.801,520.0,503.0,516.6,109.03465226,55817.8323492,511.927457851
2016-06-05,503.0,514.064,500.0,507.797,104.66774565,53022.1207769,506.575549589
2016-06-04,493.522,518.458,493.0,506.797,81.92744849,41136.4175185,502.10788053
2016-06-03,473.33,504.52,472.015,493.034,224.05919914,109555.500646,488.957833761
2016-06-02,467.499,475.0,466.0,473.33,91.31991933,43212.2672692,473.196511629
2016-06-01,465.005,477.713,460.0,467.499,92.21167103,43337.4922097,469.978384793
2016-05-31,469.988,480.0,457.377,469.0,130.65377595,61741.0088594,472.554339976
2016-05-30,461.812,478.363,458.001,466.65,107.76249736,50848.7620117,471.859536086
2016-05-29,463.0,489.404,438.774,461.714,137.28063826,63619.2200764,463.424565057
2016-05-28,422.133,472.004,420.199,463.0,254.37779782,112728.659161,443.154473887
2016-05-27,403.75,427.0,402.5,422.133,162.22047571,67941.0795818,418.819383216
2016-05-26,401.5,404.372,400.2,402.0,49.37268064,19892.4138483,402.903257236
2016-05-25,399.999,403.0,396.768,401.5,58.46312119,23406.175616,400.357954547
2016-05-24,395.16,400.0,393.0,399.999,76.00809468,30101.5612562,396.030993579
2016-05-23,395.0,397.747,394.1,396.0,61.39908167,24286.2856839,395.548028136
2016-05-22,400.088,402.0,394.1,394.1,120.36261849,47988.6470936,398.700590728
2016-05-21,398.5,405.0,398.0,400.088,76.18759374,30553.1429325,401.025172639
2016-05-20,393.555,400.87,393.1,398.001,81.32896831,32429.5542463,398.745427615
2016-05-19,402.384,406.725,393.57,393.57,190.44206117,76381.3549565,401.073977498
2016-05-18,400.0,406.0,400.0,402.604,86.6060316,34922.8126689,403.237650124
2016-05-17,402.0,402.991,399.0,400.01,23.31391793,9349.63960349,401.032534796
2016-05-16,401.566,403.998,395.0,399.2,126.07683509,50456.7903107,400.206669803
2016-05-15,401.823,404.23,399.001,401.566,64.63024454,25969.0978042,401.81029778
2016-05-14,401.136,404.895,380.0,401.823,124.28120089,49105.9134247,395.119399177
2016-05-13,392.533,410.0,392.1,401.235,135.24803141,54442.317215,402.536855046
2016-05-12,393.002,398.987,392.606,392.989,46.72171853,18466.1502692,395.236965808
2016-05-11,396.101,398.987,390.508,393.032,87.85636151,34621.1930781,394.065864817
2016-05-10,403.891,403.891,394.859,398.758,110.12231994,43845.1363789,398.149406976
2016-05-09,397.778,405.0,397.778,400.623,54.14423491,21687.5086461,400.55065294
2016-05-08,398.283,404.461,397.081,401.5,56.60097985,22694.2092666,400.950819698
2016-05-07,400.0,401.779,380.0,399.135,116.71570701,45783.4134667,392.264371605
2016-05-06,391.366,400.93,391.0,400.0,187.34048376,73864.4190453,394.279002396
2016-05-05,392.994,394.836,389.86,391.366,68.88178097,26973.7768788,391.595230247
2016-05-04,393.0,394.979,390.0,390.034,13.68889428,5362.28454522,391.725177764
2016-05-03,389.898,395.99,386.749,393.0,71.94087691,28137.3629938,391.117876267
2016-05-02,399.855,400.874,380.0,389.907,186.3761793,72445.8430941,388.707630804
2016-05-01,396.03,401.99,395.006,399.951,27.08350761,10787.2936916,398.297511789
2016-04-30,401.989,404.46,395.0,396.03,24.56331806,9822.58364184,399.888305719
2016-04-29,400.0,403.615,392.415,399.0,94.94588624,37692.1765888,396.98588408
2016-04-28,399.988,402.0,389.925,400.0,139.27627838,55473.8217326,398.300574785
2016-04-27,400.177,407.995,399.988,399.988,280.38257166,112484.374762,401.181764243
2016-04-26,398.802,404.793,396.911,400.169,104.11522561,41716.0465792,400.671912631
2016-04-25,389.044,400.33,380.527,400.108,173.21234401,68103.5250517,393.179397467
2016-04-24,384.426,390.0,375.57,389.044,148.99196262,57152.7308654,383.596066931
2016-04-23,380.57,384.426,380.017,384.426,33.92009556,13017.1084536,383.758012431
2016-04-22,391.103,393.0,378.001,380.4,159.27388269,61304.0499018,384.897064518
2016-04-21,389.0,393.0,385.56,393.0,49.18543783,19149.0576814,389.32372113
2016-04-20,382.509,389.0,381.714,389.0,63.64317355,24586.1271381,386.312086068
2016-04-19,374.25,386.989,372.61,382.399,71.37437223,27169.1806202,380.657367222
2016-04-18,378.5,379.5,372.83,374.04,66.31979684,24866.9668563,374.955413635
2016-04-17,380.9,380.999,373.361,374.616,15.49372038,5850.01152536,377.573067145
2016-04-16,378.02,382.001,378.0,380.9,131.74458522,50062.7914645,379.998854457
2016-04-15,374.09,382.499,371.65,378.07,57.79051928,21817.2575704,377.523127361
2016-04-14,363.32,375.0,363.32,374.09,96.82595563,35872.0888127,370.480090584
2016-04-13,362.0,368.0,350.0,363.273,206.86234066,75003.9078102,362.578841421
2016-04-12,362.333,365.0,359.528,360.72,43.51158882,15775.7228188,362.563704213
2016-04-11,360.58,365.766,359.01,362.333,28.95527471,10497.0570911,362.526593037
2016-04-10,363.99,364.0,359.0,360.247,15.36041633,5548.22245176,361.202608872
2016-04-09,360.0,364.0,355.0,360.23,27.97540064,10079.9663857,360.315354029
2016-04-08,365.009,368.0,358.0,360.0,47.09321847,17109.185238,363.304649668
2016-04-07,363.013,371.0,363.013,365.009,107.22637991,39486.7112873,368.255566592
2016-04-06,370.635,370.7,355.0,363.007,112.84811154,41439.5947873,367.215669113
2016-04-05,369.0,371.995,365.721,370.639,110.76241353,40864.9396658,368.942300582
2016-04-04,371.497,374.986,365.373,369.0,123.97004305,45830.2034234,369.687726937
2016-04-03,370.83,373.29,368.621,371.499,26.81394367,9925.60126368,370.165664023
2016-04-02,370.0,376.7,368.322,370.83,23.32740222,8678.57212267,372.033372633
2016-04-01,371.0,374.8,368.0,370.0,153.57294382,57212.4076636,372.542234592
2016-03-31,366.364,387.9,360.0,368.38,409.44654216,151641.00757,370.356058621
2016-03-30,372.53,373.18,365.0,366.404,52.60878773,19420.1151462,369.142038511
2016-03-29,374.82,383.275,364.1,372.53,95.53554694,35648.6918489,373.145839331
2016-03-28,384.608,387.42,374.91,374.91,109.82819579,41897.3057221,381.480415122
2016-03-27,376.868,390.0,376.618,384.605,80.5011205,30954.8010304,384.526337498
2016-03-26,379.99,379.99,376.05,379.678,23.73843751,8998.56497446,379.071494098
2016-03-25,379.08,381.09,375.03,379.99,43.95859585,16662.7702474,379.056016809
2016-03-24,378.0,384.99,375.003,377.165,61.0316775,23167.0660844,379.590845826
2016-03-23,376.82,382.0,375.271,378.0,72.01867564,27278.5824012,378.770952934
2016-03-22,372.0,381.0,370.41,376.5,68.29148391,25772.4416429,377.388807028
2016-03-21,372.11,375.487,369.28,370.83,91.72152863,34082.4874755,371.586561896
2016-03-20,369.16,377.921,368.0,372.12,59.10830801,21972.2863152,371.729238324
2016-03-19,370.13,372.0,367.51,371.99,22.33789857,8260.21253025,369.784673539
2016-03-18,371.21,372.0,366.0,370.13,49.86337612,18408.2085164,369.172927082
2016-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-13,375.125,376.9,371.29,375.06,5.31817741,1990.6971752,374.319437229
2016-03-12,380.0,381.0,370.44,375.309,100.52414695,37902.6272761,377.049976808
2016-03-11,373.37,381.12,372.45,380.0,100.91701357,38263.2376536,379.15546943
2016-03-10,372.996,378.503,371.0,375.0,65.7278593,24608.3694662,374.397853943
2016-03-09,371.283,379.153,369.513,375.98,55.7166471,20854.7792695,374.300686688
2016-03-08,374.43,377.917,368.007,372.77,33.6194301,12541.5085578,373.043460896
2016-03-07,372.91,380.0,369.57,375.74,28.19170092,10568.7817909,374.889823812
2016-03-06,367.26,377.921,362.0,371.58,45.58101732,16915.8445933,371.115994944
2016-03-05,370.86,376.768,361.0,366.0,106.38187132,39249.4290782,368.948473938
2016-03-04,380.99,383.72,370.0,371.41,68.12198015,25593.2136047,375.69685362
2016-03-03,385.941,389.999,378.08,381.0,26.77997652,10270.6134329,383.518388272
2016-03-02,393.084,394.999,382.997,382.997,93.21408686,36083.9919294,387.108785216
2016-03-01,394.0,395.0,389.955,393.1,93.53166773,36772.1538654,393.151910555
2016-02-29,390.51,395.0,390.51,394.99,55.01521218,21682.3611489,394.115741624
2016-02-28,390.022,394.89,385.73,390.51,31.44425582,12297.8154198,391.098949525
2016-02-27,390.245,395.947,390.0,390.022,44.68123896,17583.1492528,393.52420976
2016-02-26,385.923,390.245,380.0,390.245,116.8944684,45173.0269767,386.442811152
2016-02-25,385.19,390.0,383.0,384.07,42.7540119,16466.9677348,385.156082506
2016-02-24,386.0,390.0,377.003,384.65,33.48708099,12895.8582491,385.099503088
2016-02-23,393.6,396.0,380.12,382.21,172.31698987,67041.8980533,389.061450667
2016-02-22,391.777,398.97,386.303,394.0,192.2392014,75599.561143,393.257777771
2016-02-21,394.49,400.0,384.0,391.777,108.52648595,42405.9718107,390.743065525
2016-02-20,381.29,398.0,379.0,390.625,122.84504964,47883.9836085,389.791723385
2016-02-19,378.44,382.79,375.0,380.57,31.8487732,12100.0339817,379.921509243
2016-02-18,375.136,384.4,371.598,378.068,190.81662813,72619.435425,380.571840812
2016-02-17,366.9,379.64,362.75,375.136,100.59877156,37469.6452805,372.466230944
2016-02-16,360.999,369.06,357.333,364.43,137.11747622,49721.5798807,362.620296489
2016-02-15,364.0,365.0,356.127,360.0,81.43827532,29381.7902874,360.786008446
2016-02-14,350.0,365.0,349.0,364.0,193.62663548,69326.0426481,358.039804163
2016-02-13,346.7,350.0,344.201,349.0,51.09643435,17740.0782446,347.188183877
2016-02-12,340.992,350.0,339.98,345.047,133.60371464,46340.3065151,346.848937846
2016-02-11,341.0,344.044,337.0,340.999,56.02239739,19035.3305098,339.780719795
2016-02-10,334.0,345.99,333.531,341.0,134.74345413,45544.9734669,338.012512452
2016-02-09,336.704,340.0,334.0,335.0,48.97501497,16453.7535074,335.962194549
2016-02-08,338.77,352.0,335.651,336.704,73.03411989,25185.6068653,344.847133138
2016-02-07,340.828,346.01,335.0,338.63,92.13283154,31183.4565059,338.461935715
2016-02-06,350.28,350.28,338.438,344.16,108.95152435,37197.2197934,341.410733033
2016-02-05,349.57,352.0,346.92,350.52,50.35688001,17661.541078,350.727469106
2016-02-04,339.98,352.0,339.59,349.74,132.1491183,46119.7651064,348.997902518
2016-02-03,350.505,350.549,336.0,340.0,63.03438539,21633.5130666,343.20177682
2016-02-02,345.203,353.4,345.147,346.67,58.13514259,20341.0944026,349.893257269
2016-02-01,345.81,357.3,342.006,347.248,109.22656857,37999.6820467,347.897792123
2016-01-31,352.0,355.42,343.0,343.9,41.62390406,14610.6598255,351.016084518
2016-01-30,354.69,355.85,350.921,352.0,32.60737201,11499.8491705,352.676356958
2016-01-29,351.01,356.957,340.926,354.95,111.02267797,38813.0123659,349.59535363
2016-01-28,365.0,367.46,345.903,354.311,121.86980939,43303.2968059,355.324235122
2016-01-27,364.4,370.0,362.271,367.25,94.97165174,34777.1189451,366.184206634
2016-01-26,364.94,368.51,362.18,364.4,21.63634704,7896.15810156,364.948763623
2016-01-25,370.034,371.86,360.8,364.89,34.26223642,12580.3617058,367.178649742
