Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2015-12-28,436.73,442.73,425.61,427.41,287.73,125315.8019,435.532623988
2015-12-27,431.67,438.46,417.9,436.76,483.14,207536.2975,429.55726601
2015-12-26,460.58,469.04,419.0,430.41,820.74,363788.835,443.244919219
2015-12-25,468.79,469.05,458.15,460.56,490.44,228821.1267,466.562936751
2015-12-24,458.0,472.89,457.19,468.92,350.97,163919.4173,467.046805425
2015-12-23,449.13,458.0,442.31,458.0,352.7,158787.9079,450.206713638
2015-12-22,442.81,457.32,441.0,448.77,342.84,154542.6898,450.772050519
2015-12-21,450.0,460.05,436.27,448.75,373.61,168191.284,450.178753245
2015-12-20,465.73,475.87,450.0,457.15,275.45,129849.8152,471.409748412
2015-12-19,468.6,477.77,463.48,465.56,570.88,269267.0024,471.670057455
2015-12-18,470.32,473.2,463.01,468.52,214.1,100874.9564,471.158133582
2015-12-17,463.0,474.47,462.0,463.0,134.76,63284.6147,469.609785545
2015-12-16,478.37,478.37,460.0,463.0,8.07,3734.8178,462.802701363
2015-12-15,448.37,479.46,447.92,479.4,401.45,186845.4434,465.426437663
2015-12-14,442.42,457.75,435.02,448.06,409.1,183216.227,447.851935957
2015-12-13,442.36,451.53,434.2,442.76,436.45,193758.7368,443.942574865
2015-12-12,458.0,480.0,427.46,441.41,469.87,207429.8202,441.462149531
2015-12-11,425.0,464.52,425.0,450.6,353.64,156347.0241,442.107861384
2015-12-10,427.9,429.98,413.2,426.0,332.37,140494.6064,422.705437916
2015-12-09,410.0,429.9,410.0,427.7,758.26,321854.9186,424.46511566
2015-12-08,404.3,409.48,397.27,409.28,467.55,188232.6837,402.593698428
2015-12-07,398.73,405.0,392.01,404.51,574.47,230603.2072,401.419059655
2015-12-06,389.74,400.0,389.69,398.9,485.8,193060.5819,397.407537876
2015-12-05,371.2,395.5,367.65,389.99,486.33,184180.4561,378.714979746
2015-12-04,372.52,372.86,360.57,371.3,540.33,200182.4983,370.481924565
2015-12-03,367.84,381.41,360.58,372.64,615.45,228898.7326,371.920923877
2015-12-02,374.2,374.31,352.12,367.98,546.43,199052.3652,364.277885914
2015-12-01,389.34,389.54,360.95,374.22,526.03,197863.0741,376.144087029
2015-11-30,374.22,389.99,373.45,381.69,740.65,284384.7867,383.966497941
2015-11-29,360.83,375.0,359.57,374.51,454.98,168330.6546,369.97374522
2015-11-28,370.5,371.3,356.25,368.88,423.89,155030.4286,365.732686782
2015-11-27,366.88,377.0,353.25,370.62,685.34,251895.7316,367.548562174
2015-11-26,334.05,372.15,333.83,357.36,665.29,236085.676,354.86130259
2015-11-25,327.32,336.19,324.5,335.0,76.48,25335.6407,331.271452667
2015-11-24,335.13,335.13,327.02,330.03,241.11,80149.4788,332.418725063
2015-11-23,336.52,337.21,326.66,334.2,371.76,124504.9743,334.906860071
2015-11-22,335.21,337.62,327.52,336.39,174.45,58430.4926,334.94120149
2015-11-21,324.99,335.52,324.99,334.74,19.69,6519.9934,331.132219401
2015-11-20,336.74,337.17,324.45,328.33,164.26,54493.6378,331.752330452
2015-11-19,349.33,349.97,335.88,337.6,266.77,92291.6905,345.95977996
2015-11-18,350.12,351.71,344.15,349.3,414.2,144232.399,348.219215355
2015-11-17,344.19,353.1,343.29,349.72,546.97,191194.7617,349.552556265
2015-11-16,331.22,347.13,330.31,345.23,669.62,225182.358,336.283799767
2015-11-15,345.98,348.15,329.83,332.51,555.78,188599.1769,339.341424485
2015-11-14,351.07,354.25,341.41,347.48,424.14,147382.8371,347.486294855
2015-11-13,350.5,357.05,339.17,351.04,777.97,270275.6478,347.411401211
2015-11-12,326.22,359.24,318.78,350.53,878.26,299345.5385,340.839316945
2015-11-11,348.82,354.88,313.13,322.54,1036.56,340690.8966,328.674554874
2015-11-10,394.08,394.1,340.36,349.44,385.44,144457.9213,374.787051941
2015-11-09,389.89,399.99,370.07,394.1,287.97,111929.919,388.686040213
2015-11-08,401.82,407.59,387.64,391.16,122.59,49112.1661,400.621307611
2015-11-07,392.22,408.31,373.8,403.77,512.84,203800.675,397.396215194
2015-11-06,400.89,413.82,369.05,389.18,907.65,354009.1072,390.028212637
2015-11-05,427.39,468.48,386.25,403.71,1126.22,470573.125,417.834104349
2015-11-04,420.01,519.39,385.65,422.69,1089.24,509894.4746,468.119491205
2015-11-03,380.65,437.6,372.57,418.34,830.61,339194.3651,408.367784038
2015-11-02,341.17,384.99,336.08,380.64,343.94,122826.2192,357.115250334
2015-11-01,326.58,344.0,317.8,341.7,204.53,67340.4202,329.244708356
2015-10-31,345.58,351.68,322.8,325.23,234.21,79353.2439,338.812364545
2015-10-30,327.66,346.22,327.66,343.49,311.34,105723.099,339.574417036
2015-10-29,320.09,330.36,317.31,329.95,149.24,48702.8522,326.33913294
2015-10-28,308.91,322.17,308.91,317.16,245.54,77521.452,315.718221064
2015-10-27,299.48,309.98,297.68,309.37,219.77,66837.014,304.122555399
2015-10-26,298.07,300.04,288.0,299.32,279.46,82942.8748,296.796946969
2015-10-25,297.56,309.54,295.63,295.63,85.16,25829.5702,303.306366839
2015-10-24,289.99,293.81,289.7,293.4,40.32,11781.1972,292.192390873
2015-10-23,286.95,291.89,285.49,289.4,152.45,44092.2165,289.224116104
2015-10-22,279.24,289.83,278.39,286.13,187.77,53492.113,284.881040635
2015-10-21,281.58,283.28,277.15,278.37,81.43,22753.0243,279.418203365
2015-10-20,276.76,283.4,274.19,281.72,111.2,30991.7058,278.702390288
2015-10-19,271.02,277.45,269.36,275.19,152.4,41583.0081,272.854383858
2015-10-18,281.84,282.97,269.0,270.85,292.21,80700.1981,276.171924643
2015-10-17,274.27,286.91,273.98,281.85,477.71,134260.4241,281.050059869
2015-10-16,265.97,278.84,265.66,274.22,559.39,152386.5876,272.415644899
2015-10-15,264.43,269.68,262.75,266.19,289.05,76978.6283,266.315960214
2015-10-14,261.41,268.17,259.97,264.34,282.83,74527.3222,263.505717922
2015-10-13,257.21,262.0,255.15,261.36,328.44,85194.3426,259.390886007
2015-10-12,258.98,259.0,256.24,256.75,214.79,55501.0274,258.396700964
2015-10-11,257.46,259.0,256.09,258.81,171.72,44341.9223,258.222235616
2015-10-10,257.13,258.37,255.64,257.46,132.07,33907.4692,256.7386174
2015-10-09,254.66,257.39,253.23,256.9,173.33,44268.2165,255.39846824
2015-10-08,255.93,258.33,253.27,254.67,327.32,83566.995,255.306718196
2015-10-07,258.59,259.0,248.25,255.86,236.11,60717.4243,257.157360129
2015-10-06,251.35,259.96,251.35,258.57,297.99,75836.3338,254.49288164
2015-10-05,251.11,251.83,247.69,251.82,268.4,67230.2777,250.485386364
2015-10-04,251.19,252.39,250.45,250.91,134.72,33852.8229,251.282830315
2015-10-03,249.6,251.82,248.72,251.19,308.95,77327.5188,250.291370125
2015-10-02,250.19,252.13,248.12,250.08,501.35,125282.8145,249.890923507
2015-10-01,248.02,251.05,247.5,248.94,239.33,59738.0072,249.605177788
2015-09-30,249.36,250.78,247.11,248.43,173.33,43151.8818,248.957951884
2015-09-29,250.12,251.71,247.51,249.38,351.0,87562.8249,249.466737607
2015-09-28,244.58,251.69,243.53,250.34,461.44,114917.4098,249.040849948
2015-09-27,245.74,246.66,243.47,244.81,165.67,40576.5415,244.923893885
2015-09-26,246.83,248.28,244.09,245.91,403.31,99223.3082,246.022434852
2015-09-25,245.54,249.51,244.1,247.4,354.92,87713.6417,247.136373549
2015-09-24,241.05,246.5,240.61,245.86,383.79,93432.3243,243.446479325
2015-09-23,241.55,242.13,240.44,241.33,254.96,61616.7488,241.672218387
2015-09-22,236.7,242.46,235.19,241.87,384.53,92106.103,239.529043248
2015-09-21,242.0,242.11,236.45,236.84,340.97,81510.3298,239.054256386
2015-09-20,242.38,245.32,242.0,242.09,303.94,73708.5444,242.510180957
2015-09-19,244.87,245.3,242.16,242.61,320.78,78126.8876,243.552863645
2015-09-18,244.2,245.43,242.76,244.36,347.33,85006.9196,244.743959923
2015-09-17,240.01,247.53,238.25,244.51,486.52,117613.6709,241.744781098
2015-09-16,241.88,242.76,236.68,239.2,427.41,102526.8091,239.87929412
2015-09-15,241.75,243.0,241.28,241.8,376.26,91031.096,241.936682082
2015-09-14,240.99,242.88,239.17,241.69,460.95,111087.6124,240.997098167
2015-09-13,247.4,248.19,239.45,240.95,422.88,103141.4791,243.902476116
2015-09-12,251.34,252.63,245.18,247.57,329.78,82149.3655,249.103540239
2015-09-11,251.53,253.21,250.17,252.25,348.81,87969.8382,252.19987443
2015-09-10,249.91,254.76,244.97,251.44,436.67,109538.4071,250.849399089
2015-09-09,256.14,256.14,249.4,250.43,401.38,101423.5878,252.687198665
2015-09-08,252.52,258.35,252.02,256.15,391.19,100303.3482,256.405706179
2015-09-07,252.43,254.95,250.81,252.31,367.03,92810.7348,252.869615018
2015-09-06,247.01,267.04,245.0,252.46,566.57,143155.5367,252.670520324
2015-09-05,241.8,249.43,240.71,246.98,387.96,94885.2114,244.574727807
2015-09-04,237.99,243.13,237.0,242.62,424.02,101856.7002,240.216735531
2015-09-03,240.72,241.52,237.37,238.77,375.64,89685.8283,238.754734054
2015-09-02,238.49,242.94,237.42,239.74,300.79,72129.1083,239.798890588
2015-09-01,241.12,243.1,223.67,238.8,418.49,100039.2227,239.048060169
2015-08-31,239.49,244.36,235.52,241.19,484.03,116262.2889,240.196452493
2015-08-30,240.53,242.93,236.26,239.31,414.62,99339.6978,239.592151368
2015-08-29,243.93,245.14,238.36,240.3,427.15,103185.7639,241.56798291
2015-08-28,235.79,247.8,231.43,244.05,350.42,84240.0066,240.397256435
2015-08-27,234.28,240.38,229.9,236.79,311.79,73217.9307,234.830914077
2015-08-26,229.66,239.25,227.04,233.67,467.6,108876.1733,232.840404833
2015-08-25,216.58,236.19,209.63,229.68,739.0,164085.0761,222.036638836
2015-08-24,233.8,234.8,216.57,216.58,600.03,134812.4564,224.676193524
2015-08-23,235.79,239.36,231.4,234.54,260.69,61367.4812,235.40404772
2015-08-22,234.12,239.89,230.06,237.05,368.64,86695.0685,235.175424533
2015-08-21,242.78,244.07,234.11,237.67,368.39,88390.1455,239.936332419
2015-08-20,234.02,243.96,234.02,242.06,496.93,119388.054,240.251250679
2015-08-19,244.36,249.68,230.92,235.22,561.67,135895.4298,241.94888422
2015-08-18,270.72,271.8,248.06,248.06,522.88,139664.2704,267.105780294
2015-08-17,271.23,276.15,268.26,270.65,474.47,128777.2609,271.412862562
2015-08-16,275.51,282.0,266.77,271.22,531.59,144554.3716,271.928312421
2015-08-15,280.62,282.2,274.36,275.49,453.97,126929.5787,279.599045532
2015-08-14,274.8,284.16,273.94,280.29,439.96,123050.5306,279.685722793
2015-08-13,277.36,286.27,276.01,280.55,481.81,134897.4422,279.980577821
2015-08-12,276.6,286.78,276.34,281.44,521.12,147466.9891,282.980866403
2015-08-11,276.8,285.45,276.16,285.32,419.02,117210.4984,279.725307623
2015-08-10,277.46,284.9,274.52,278.93,749.04,208324.3148,278.121748905
2015-08-09,280.1,286.54,268.0,279.89,1324.83,367202.1267,277.169241865
2015-08-08,292.18,298.2,280.05,280.07,1075.27,306489.8845,285.035279046
2015-08-07,297.05,300.12,291.82,298.59,1103.89,323307.0387,292.879760393
2015-08-06,302.54,303.54,290.37,296.68,295.14,87429.3822,296.230203293
2015-08-05,312.87,316.92,295.99,302.41,221.29,68052.1959,307.52494871
2015-08-04,296.36,319.96,295.07,312.88,227.45,71506.0889,314.381573533
2015-08-03,298.02,324.98,296.11,319.96,268.95,83808.6184,311.614123071
2015-08-02,296.13,325.04,296.11,325.0,650.93,195373.8845,300.145767594
2015-08-01,297.51,317.49,291.72,314.99,1111.4,331546.0717,298.313902915
2015-07-31,302.03,319.99,293.42,297.53,1123.23,334731.522,298.007996581
2015-07-30,302.75,314.97,302.0,302.03,510.2,155737.0342,305.247029008
2015-07-29,306.81,317.99,302.33,302.81,718.61,219931.8246,306.051717343
2015-07-28,307.28,318.0,305.02,306.82,932.23,287113.7049,307.985910022
2015-07-27,306.1,321.22,302.0,307.27,760.97,235017.6283,308.83954466
2015-07-26,302.51,317.99,300.66,306.5,1201.06,365498.5243,304.313293507
2015-07-25,302.04,305.0,293.25,302.51,792.01,238973.9803,301.731013876
2015-07-24,290.61,303.0,288.24,301.24,1489.91,441267.417,296.170518353
2015-07-23,292.53,294.15,286.18,290.63,1002.0,291629.3362,291.047241717
2015-07-22,294.42,296.59,284.88,292.49,1269.5,370378.988,291.751861363
2015-07-21,293.15,301.49,285.64,294.42,1064.55,314050.3052,295.007566765
2015-07-20,304.96,305.0,292.0,293.0,536.18,158031.5325,294.735970197
2015-07-19,314.98,314.98,291.98,304.96,198.99,61787.6408,310.506260616
2015-07-18,304.89,316.99,292.3,314.98,217.14,68773.2544,316.723102146
2015-07-17,307.01,323.41,304.89,304.89,118.78,37903.2866,319.10495538
2015-07-16,332.84,352.19,307.0,323.43,274.97,90138.4326,327.811879841
2015-07-15,308.0,343.42,306.84,335.3,639.07,198899.034,311.231999624
2015-07-14,309.11,333.97,304.89,308.0,224.8,69217.893,307.90877669
2015-07-13,355.91,360.0,301.01,341.69,542.45,168367.4182,310.383294682
2015-07-12,313.93,376.79,313.93,326.76,262.32,84657.0123,322.724200595
2015-07-11,301.75,321.0,301.75,311.61,342.35,105695.0821,308.733991821
2015-07-10,286.99,336.01,284.0,301.76,1181.83,357636.191,302.612212416
2015-07-09,291.22,309.99,282.9,284.65,1378.28,399207.8363,289.642043924
2015-07-08,314.99,314.99,290.01,304.97,1555.92,455104.9128,292.498915625
2015-07-07,288.09,335.51,280.01,314.99,987.14,286043.2704,289.769708856
2015-07-06,292.34,319.34,288.07,288.09,1741.75,507326.2988,291.273890512
2015-07-05,293.32,298.9,288.01,291.71,1379.67,401082.489,290.709002153
2015-07-04,293.14,298.89,288.01,293.32,933.77,273740.761,293.156517129
2015-07-03,294.86,298.88,288.34,291.01,1151.26,336493.1675,292.282514376
2015-07-02,295.51,302.58,294.2,297.55,1347.17,397315.9975,294.926399415
2015-07-01,296.01,302.45,294.2,295.51,1224.05,361960.2509,295.707079694
2015-06-30,282.22,315.57,282.2,296.01,1228.88,357274.9739,290.732190206
2015-06-29,269.56,299.98,269.45,297.65,838.76,232186.35,276.820961896
2015-06-28,270.36,274.51,268.71,273.28,949.92,256080.1725,269.580777855
2015-06-27,270.96,277.49,268.01,273.86,1185.95,319512.0925,269.414471521
2015-06-26,267.02,277.49,267.0,270.96,1173.41,315256.5069,268.666967982
2015-06-25,267.02,272.1,267.01,269.25,749.42,200467.4233,267.496761896
2015-06-24,266.18,272.54,265.81,267.02,1005.14,268015.2635,266.644709692
2015-06-23,268.97,268.98,265.81,265.81,605.72,161206.7554,266.140717493
2015-06-22,265.81,272.54,265.81,268.98,36.97,9960.3076,269.415948066
2015-06-21,272.98,272.99,265.81,265.81,50.65,13660.4744,269.703344521
2015-06-20,277.98,279.0,266.13,272.94,126.06,34868.899,276.60557671
2015-06-19,274.5,278.99,267.78,277.53,163.2,45110.492,276.412328431
2015-06-18,279.98,279.99,266.13,274.49,166.8,46123.5119,276.519855516
2015-06-17,273.98,280.0,266.1,279.98,105.91,29228.3772,275.973724861
2015-06-16,271.99,274.0,271.15,273.98,117.87,32167.7439,272.908661237
2015-06-15,272.49,273.2,265.82,271.99,121.8,33135.3971,272.047595238
2015-06-14,268.56,272.47,265.82,267.16,52.06,13982.4795,268.583932002
2015-06-13,268.0,269.53,265.82,268.56,76.4,20471.715,267.954384817
2015-06-12,267.11,268.0,265.82,267.95,129.72,34733.1056,267.754437249
2015-06-11,269.39,272.61,266.34,266.92,108.36,29114.5093,268.683179217
2015-06-10,267.61,288.71,262.82,268.36,127.03,34307.8096,270.076435488
2015-06-09,267.08,268.99,262.19,267.67,146.01,39227.8344,268.665395521
2015-06-08,261.61,269.49,260.02,268.94,83.47,22092.433,264.675128789
2015-06-07,262.99,265.25,260.0,263.23,93.27,24501.801,262.697555484
2015-06-06,266.99,268.87,261.99,262.99,59.33,15796.82,266.253497387
2015-06-05,271.89,272.83,266.4,266.99,40.48,10878.7751,268.74444417
2015-06-04,272.08,275.0,266.4,268.78,26.39,7136.813,270.436263736
2015-06-03,269.99,274.09,264.55,272.3,107.57,29104.1673,270.560261225
2015-06-02,264.99,270.0,261.35,269.99,133.38,35610.4152,266.984669366
2015-06-01,269.16,269.25,256.07,264.98,137.61,36647.5969,266.314925514
2015-05-31,264.89,269.16,250.26,269.16,120.61,32092.8894,266.088130337
2015-05-30,265.01,268.34,263.9,264.89,73.45,19509.5576,265.616849558
2015-05-29,269.35,269.91,265.02,267.8,136.29,36679.7964,269.130504072
2015-05-28,263.9,269.36,263.9,269.35,86.8,23306.9593,268.513355991
2015-05-27,265.01,267.28,263.9,263.9,14.54,3869.5606,266.132090784
2015-05-26,270.39,274.3,265.01,265.01,67.34,18130.073,269.231853282
2015-05-25,263.65,273.96,262.57,267.81,32.9,8894.5264,270.350346505
2015-05-24,267.53,270.0,254.37,269.98,28.17,7566.5857,268.604391196
2015-05-23,272.05,274.06,264.51,269.8,15.97,4345.8433,272.125441453
2015-05-22,276.08,276.08,272.05,272.05,42.95,11791.3603,274.536910361
2015-05-21,272.44,276.55,272.0,275.65,67.97,18662.0456,274.562977784
2015-05-20,272.0,277.3,272.0,272.78,42.74,11706.3142,273.895980346
2015-05-19,272.54,273.31,272.0,272.0,4.52,1230.2419,272.177411504
2015-05-18,273.14,276.98,272.28,272.28,170.43,46585.5964,273.341526727
2015-05-17,272.6,276.62,272.28,273.13,261.19,71369.3435,273.246845208
2015-05-16,278.25,279.17,272.0,272.57,251.89,68951.6565,273.737172972
2015-05-15,274.52,287.0,271.32,277.14,121.81,33475.2375,274.815183482
2015-05-14,273.23,277.2,270.0,274.05,181.07,49599.3394,273.923562158
2015-05-13,279.41,298.7,270.0,273.22,169.2,46888.5148,277.118881797
2015-05-12,277.24,290.0,271.62,279.51,187.87,51948.9063,276.515176984
2015-05-11,272.15,277.28,268.57,276.87,381.21,104250.8963,273.473666221
2015-05-10,273.47,273.47,269.12,272.16,264.33,72038.3011,272.531688041
2015-05-09,268.65,275.66,266.86,273.45,244.85,67263.8489,274.714514601
2015-05-08,272.5,277.3,267.3,275.65,97.99,26956.0983,275.09029799
2015-05-07,272.5,277.31,262.91,273.79,135.59,36789.4855,271.328899624
2015-05-06,271.17,272.81,267.4,268.8,259.63,70311.5017,270.814242191
2015-05-05,271.01,273.21,267.52,271.19,176.33,47718.2634,270.619085805
2015-05-04,276.17,277.3,270.65,272.08,341.5,94075.915,275.47852123
2015-05-03,269.86,276.19,267.03,276.16,150.66,41262.5055,273.878305456
2015-05-02,268.0,271.06,262.6,270.51,137.69,37053.1287,269.10544484
2015-05-01,273.07,277.31,261.6,268.22,163.26,44252.6014,271.055992895
2015-04-30,260.12,274.89,259.74,273.26,123.7,33254.1372,268.828918351
2015-04-29,258.5,263.96,254.15,259.74,120.42,31044.717,257.803662182
2015-04-28,259.98,260.36,255.73,256.16,86.29,22213.8194,257.432140457
2015-04-27,252.95,262.08,249.87,259.39,188.23,47946.5686,254.723309781
2015-04-26,258.56,258.7,246.73,253.28,175.34,44016.9625,251.037769476
2015-04-25,260.17,263.17,256.0,258.03,122.66,31936.2108,260.363694766
2015-04-24,257.96,263.17,256.22,260.05,127.79,33321.4804,260.751861648
2015-04-23,258.87,261.4,256.69,257.79,119.61,31059.8166,259.675751191
2015-04-22,254.95,266.65,250.02,258.18,325.46,83713.4897,257.215908867
2015-04-21,251.51,263.68,247.42,251.92,81.55,20786.2367,254.889475169
2015-04-20,248.0,259.22,244.65,251.32,90.32,22795.4033,252.38489039
2015-04-19,243.84,251.79,241.05,247.99,122.74,30025.4947,244.626810331
2015-04-18,242.85,245.59,240.61,244.28,155.91,37914.4628,243.181725354
2015-04-17,248.21,248.21,240.49,242.85,222.28,54422.9438,244.839588807
2015-04-16,241.26,249.03,232.18,244.63,447.63,109560.4197,244.756651029
2015-04-15,236.07,242.47,232.86,239.83,356.73,85299.8899,239.116109943
2015-04-14,251.18,252.38,232.04,233.29,130.88,32122.127,245.43189945
2015-04-13,262.04,262.34,246.3,250.75,195.79,50178.3982,256.286828745
2015-04-12,266.73,266.73,250.01,262.04,135.78,35333.8063,260.228356901
2015-04-11,264.23,268.74,259.0,266.73,51.62,13728.2369,265.948022084
2015-04-10,269.12,276.17,258.8,266.34,70.29,18809.3758,267.59675345
2015-04-09,276.54,280.94,267.26,269.18,65.34,17968.293,274.996831956
2015-04-08,267.0,278.0,267.0,276.85,80.65,21986.4145,272.615182889
2015-04-07,272.46,274.31,266.55,267.1,55.61,15081.1734,271.195349757
2015-04-06,267.67,274.33,267.67,272.66,238.95,65020.8021,272.110492153
2015-04-05,267.14,275.44,264.97,274.33,151.92,41352.4935,272.199140995
2015-04-04,271.88,271.88,265.94,269.49,134.9,36329.9079,269.309917717
2015-04-03,269.58,272.99,265.81,271.88,160.48,43622.9597,271.828014083
2015-04-02,265.0,275.23,230.0,269.31,499.06,129502.9259,259.493699956
2015-04-01,260.3,265.35,257.59,265.2,192.96,50434.5531,261.37309857
2015-03-31,268.79,270.05,259.05,261.73,165.54,43916.2009,265.290569651
2015-03-30,260.28,269.28,250.02,265.98,352.89,92009.0688,260.730167474
2015-03-29,258.76,270.16,250.01,260.99,438.48,113825.9918,259.592208995
2015-03-28,271.53,274.86,257.02,270.5,333.41,89282.4806,267.785851054
2015-03-27,273.99,277.54,263.19,271.18,222.8,60332.4503,270.791967235
2015-03-26,272.51,284.6,266.47,270.89,188.72,51999.6593,275.538677936
2015-03-25,279.19,279.64,266.49,274.25,135.4,37411.1871,276.301234121
2015-03-24,291.64,292.49,278.82,278.9,161.92,46274.8189,285.788160203
2015-03-23,294.17,295.87,285.0,290.83,228.32,66496.6533,291.243225736
2015-03-22,288.0,294.92,283.5,293.59,118.51,34300.3581,289.430074255
2015-03-21,282.24,288.34,281.19,287.85,56.04,15952.9286,284.670389008
2015-03-20,290.28,290.28,276.99,283.46,229.18,64840.1611,282.922423859
2015-03-19,277.68,290.83,267.64,289.12,351.53,98112.07,279.100133701
2015-03-18,305.88,305.88,270.44,277.42,337.44,97676.0374,289.461941086
2015-03-17,310.16,312.91,293.58,304.77,289.74,89507.7829,308.924494029
2015-03-16,309.43,312.99,307.27,310.46,265.22,82830.1113,312.307183847
2015-03-15,305.11,310.65,296.8,309.36,270.14,82971.5272,307.142693418
2015-03-14,302.75,310.27,289.99,305.06,405.58,120653.9122,297.484866611
2015-03-13,308.1,308.11,294.89,304.05,189.77,57887.6821,305.041271539
2015-03-12,310.36,312.98,298.32,308.1,438.36,133361.7854,304.228910941
2015-03-11,295.53,311.74,292.61,310.39,456.8,137113.7714,300.16149606
2015-03-10,290.54,312.98,290.24,310.08,700.27,209284.72,298.86289574
2015-03-09,287.23,302.35,279.9,290.2,346.79,100777.4982,290.60093486
2015-03-08,289.09,290.91,276.28,286.55,231.51,66005.9815,285.11071444
2015-03-07,286.64,289.1,274.55,289.1,185.49,53089.5701,286.212572645
2015-03-06,284.79,289.59,274.34,286.93,214.99,60787.6897,282.746591469
2015-03-05,286.31,291.82,272.02,276.62,339.94,95822.1041,281.879461376
2015-03-04,294.95,296.56,280.26,286.22,387.96,112682.5871,290.448982112
2015-03-03,285.47,299.28,270.53,294.58,482.24,136663.11,283.39231503
2015-03-02,269.99,287.9,262.01,286.31,310.24,84323.5183,271.800922834
2015-03-01,262.8,270.0,255.0,269.99,328.84,86201.0781,262.136838888
2015-02-28,260.15,262.99,255.31,262.99,254.66,66096.4193,259.547707924
2015-02-27,251.14,263.0,245.24,262.99,585.7,151046.1013,257.889877582
2015-02-26,251.42,253.61,240.63,247.0,286.25,71785.5977,250.779380611
2015-02-25,254.99,254.99,248.11,252.18,166.64,42219.8673,253.359741359
2015-02-24,255.84,255.99,245.24,254.99,257.69,65729.6,255.072373782
2015-02-23,248.98,255.84,245.11,255.84,313.41,79225.3884,252.785132574
2015-02-22,250.99,250.99,240.76,250.99,362.36,90583.3092,249.98153549
2015-02-21,248.79,252.0,247.23,250.99,710.71,176931.2103,248.949937809
2015-02-20,247.84,253.11,245.75,247.71,1134.29,281919.6125,248.542799901
2015-02-19,245.89,247.84,240.0,247.84,447.8,110150.515,245.981498437
2015-02-18,248.63,251.36,238.5,245.69,624.45,153539.4279,245.879458564
2015-02-17,239.13,251.99,239.12,248.63,621.88,153045.9728,246.102098154
2015-02-16,239.32,255.62,233.12,241.29,613.22,147263.2342,240.147474316
2015-02-15,263.55,268.79,236.52,240.56,317.94,81325.3151,255.788246524
2015-02-14,242.45,268.01,241.32,265.91,573.07,144362.6165,251.910964629
2015-02-13,227.58,244.99,226.15,241.32,173.65,41218.6122,237.36603628
2015-02-12,223.1,228.91,221.43,227.95,289.41,64676.0636,223.475566152
2015-02-11,227.27,229.58,222.89,223.68,126.12,28472.935,225.760664447
2015-02-10,226.15,228.45,222.09,225.1,163.84,36787.2228,224.53138916
2015-02-09,229.03,230.97,220.99,227.15,413.05,92999.6769,225.153557439
2015-02-08,232.19,234.08,226.62,229.59,187.84,43400.9444,231.052727853
2015-02-07,233.24,234.49,228.46,232.19,450.56,104651.6295,232.270129395
2015-02-06,226.74,237.09,225.0,230.22,85.85,19832.2605,231.010605708
2015-02-05,237.1,244.48,225.0,225.77,218.83,50709.4075,231.729687429
2015-02-04,238.63,256.77,231.0,233.49,147.27,35640.5783,242.008408366
2015-02-03,247.13,261.76,235.78,238.63,280.73,69236.7054,246.630945749
2015-02-02,235.38,249.94,232.37,246.3,114.13,26868.7021,235.421905722
2015-02-01,232.58,242.17,223.04,235.37,323.63,74514.6769,230.246506504
2015-01-31,237.62,244.54,231.8,233.24,193.64,46120.4588,238.176300351
2015-01-30,240.05,252.58,235.47,238.72,596.34,143741.7974,241.040006372
2015-01-29,254.32,255.59,238.81,242.12,281.72,69185.4513,245.582320389
2015-01-28,273.74,291.8,247.34,254.12,269.1,71452.4831,265.523905983
2015-01-27,286.44,289.38,260.18,274.05,200.99,55058.5446,273.936736156
2015-01-26,260.53,314.85,260.53,286.44,381.62,111158.9045,291.281653215
2015-01-25,254.68,262.71,247.68,261.92,210.79,53857.2301,255.501826937
2015-01-24,238.58,255.84,235.02,254.58,383.31,94967.8694,247.757348882
2015-01-23,239.0,241.03,232.19,238.36,180.9,42949.6487,237.422049198
2015-01-22,236.99,245.04,234.5,238.99,204.32,48934.7834,239.50070184
2015-01-21,219.16,236.15,217.27,235.71,240.95,53995.7539,224.095264163
2015-01-20,224.9,236.45,215.56,220.5,251.15,56126.846,223.479378857
2015-01-19,219.01,232.0,218.74,225.23,234.44,52543.3055,224.122613462
2015-01-18,213.5,226.0,207.15,219.0,399.35,87009.4548,217.877688243
2015-01-17,219.11,220.62,208.6,212.51,215.2,46025.1196,213.871373606
2015-01-16,228.33,241.81,212.93,218.19,254.01,57392.0936,225.944228967
2015-01-15,185.44,240.43,182.63,232.46,207.97,43746.9033,210.35198971
2015-01-14,231.46,231.46,179.4,186.76,513.74,106511.447,207.325586873
2015-01-13,275.07,275.07,228.23,233.73,422.55,105850.5592,250.504222459
2015-01-12,273.08,281.99,270.48,275.01,159.76,44277.9203,277.152730971
2015-01-11,284.06,287.27,270.43,275.01,145.62,40863.5062,280.617402829
2015-01-10,296.23,297.1,280.0,283.84,140.58,40488.4466,288.010005691
2015-01-09,287.62,298.5,285.92,296.34,153.81,45006.5062,292.611053898
2015-01-08,300.28,300.77,286.71,287.44,462.7,135572.7241,293.00351005
2015-01-07,292.0,303.19,289.82,300.4,387.3,114533.071,295.721846114
2015-01-06,280.51,294.74,276.17,292.08,708.37,200400.9825,282.904389655
2015-01-05,272.35,285.0,272.09,282.87,395.75,110366.1106,278.878359065
