Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2016-03-31,365.81,369.859,364.0,367.341,8237.67463092,3024330.18843,367.133969711
2016-03-30,368.83,369.319,362.0,365.81,5846.96335146,2136917.47205,365.474750499
2016-03-29,377.136,379.789,364.0,368.83,5776.1571162,2142071.46041,370.847159681
2016-03-28,381.5,382.99,376.043,377.07,5488.69395265,2081248.47867,379.188290807
2016-03-27,373.89,385.991,373.002,381.501,4259.35622179,1620263.37047,380.401001019
2016-03-26,373.0,375.5,372.53,373.891,3659.9703475,1368815.49995,373.996336032
2016-03-25,371.577,374.21,370.275,372.79,4021.01032015,1499552.67046,372.929326479
2016-03-24,372.281,375.0,370.5,371.577,6457.02147439,2407265.65912,372.813636855
2016-03-23,371.119,374.262,369.769,372.5,4910.60573945,1826932.63488,372.038141894
2016-03-22,367.19,372.9,366.0,371.119,5733.1034894,2125300.54269,370.706816407
2016-03-21,365.311,367.99,361.615,367.49,5595.84777418,2042023.9713,364.917712867
2016-03-20,364.55,367.77,363.363,365.154,3524.93957493,1289865.07692,365.925443402
2016-03-19,362.51,365.494,359.58,364.717,4657.05569085,1689086.51754,362.694077475
2016-03-18,371.489,372.838,359.001,363.0,10637.7277351,3896421.38946,366.283240791
2016-03-17,372.829,375.0,370.13,371.489,8314.78205281,3096956.67163,372.46396261
2016-03-16,373.377,375.99,371.311,372.65,7351.91036014,2746814.12268,373.619098728
2016-03-15,373.78,376.049,371.911,373.3,7967.38021392,2981716.21167,374.240482017
2016-03-14,368.059,374.5,367.002,373.51,7896.19783755,2931100.68657,371.204058823
2016-03-13,365.756,372.0,365.755,368.044,5883.38799837,2166031.4689,368.160568281
2016-03-12,376.489,377.975,363.205,366.0,8221.77812436,3034306.19769,369.05717374
2016-03-11,372.22,381.5,371.616,376.49,6416.09321873,2423131.26653,377.664598054
2016-03-10,374.078,381.0,371.4,372.22,8515.63586009,3188979.61243,374.485201671
2016-03-09,373.79,375.99,371.079,374.9,6613.81437384,2473806.30534,374.036246787
2016-03-08,373.598,376.0,369.73,373.79,6949.36260688,2590506.28892,372.768904929
2016-03-07,365.6,375.83,363.43,373.548,9395.09956413,3488166.11581,371.275055894
2016-03-06,358.13,371.88,354.0,365.6,7945.8059946,2905001.21355,365.601830139
2016-03-05,367.42,369.3,352.78,358.13,9691.40884162,3498499.10121,360.989734143
2016-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
